"time","current","voltage"
106.1,-0.00041245,-80
106.2,0.00096085,-80
106.3,0.010269,-80
106.4,0.0026393,-80
106.5,0.0018764,-80
106.6,0.0081325,-80
106.7,0.0053859,-80
106.8,-0.0048375,-80
106.9,-0.0043797,-80
107,-0.0043797,-80
107.1,-0.0016331,-80
107.2,-0.0063634,-80
107.3,0.0017238,-80
107.4,-0.0028539,-80
107.5,0.0044704,-80
107.6,0.0014186,-80
107.7,0.0069118,-80
107.8,0.0034023,-80
107.9,0.0018764,-80
108,-0.0019383,-80
108.1,-0.00087021,-80
108.2,-0.0023961,-80
108.3,-0.0052953,-80
108.4,0.0030971,-80
108.5,0.0024867,-80
108.6,-0.0028538,-80
108.7,-0.0028539,-80
108.8,-0.0034642,-80
108.9,-0.0033116,-80
109,0.0053859,-80
109.1,-0.0059056,-80
109.2,-0.0072789,-80
109.3,-0.0023961,-80
109.4,0.0075221,-80
109.5,0.0001979,-80
109.6,-0.00025986,-80
109.7,0.0078273,-80
109.8,-0.00041244,-80
109.9,-0.0034642,-80
110,-0.0074315,-80
110.1,-0.0081944,-80
110.2,-0.0046849,-80
110.3,0.0056911,-80
110.4,0.00080826,-80
110.5,-0.0052953,-80
110.6,-0.010331,-80
110.7,-0.003159,-80
110.8,0.0018764,-80
110.9,0.00019791,-80
111,0.0063014,-80
111.1,-0.0051427,-80
111.2,-0.00010727,-80
111.3,-0.0068211,-80
111.4,0.0092006,-80
111.5,0.0087428,-80
111.6,-0.0046849,-80
111.7,-0.0030064,-80
111.8,-0.0037694,-80
111.9,-0.0037694,-80
112,0.0021816,-80
112.1,-0.00056504,-80
112.2,0.0049281,-80
112.3,-0.0036168,-80
112.4,-0.00071762,-80
112.5,-0.0049901,-80
112.6,-0.0062108,-80
112.7,0.0044704,-80
112.8,0.0027919,-80
112.9,0.0034022,-80
113,0.0018764,-80
113.1,-0.0028539,-80
113.2,-0.0052953,-80
113.3,0.00080826,-80
113.4,-0.00056504,-80
113.5,-0.0011754,-80
113.6,-0.00087021,-80
113.7,-0.0060582,-80
113.8,0.0034023,-80
113.9,-0.0027013,-80
114,-0.0019383,-80
114.1,0.0024867,-80
114.2,0.00096084,-80
114.3,0.0040126,-80
114.4,0.010879,-80
114.5,0.00050308,-80
114.6,-0.0052952,-80
114.7,-0.0034642,-80
114.8,-0.0046849,-80
114.9,-0.0028538,-80
115,-0.00071762,-80
115.1,0.0043178,-80
115.2,0.00080826,-80
115.3,0.0084377,-80
115.4,0.0024867,-80
115.5,0.0034023,-80
115.6,-0.0062108,-80
115.7,0.0011134,-80
115.8,-0.0019383,-80
115.9,-0.0020909,-80
116,0.0070644,-80
116.1,-0.0023961,-80
116.2,0.0050807,-80
116.3,0.0044704,-80
116.4,-0.0059056,-80
116.5,-0.0010228,-80
116.6,0.0041652,-80
116.7,-0.0011754,-80
116.8,0.0018764,-80
116.9,0.0041652,-80
117,0.0011134,-80
117.1,0.001266,-80
117.2,0.0015712,-80
117.3,0.0015712,-80
117.4,-0.0027013,-80
117.5,-0.0063634,-80
117.6,0.0050807,-80
117.7,0.002029,-80
117.8,-0.006516,-80
117.9,0.001266,-80
118,-0.0010228,-80
118.1,-0.0062108,-80
118.2,0.0040126,-80
118.3,0.0017238,-80
118.4,0.001266,-80
118.5,-0.0034642,-80
118.6,-0.0028539,-80
118.7,-0.0086522,-80
118.8,0.0044704,-80
118.9,0.0055385,-80
119,0.0040126,-80
119.1,-0.00071762,-80
119.2,0.0037074,-80
119.3,-0.0033116,-80
119.4,-0.0059056,-80
119.5,0.0017238,-80
119.6,0.0079799,-80
119.7,0.0085902,-80
119.8,0.0021815,-80
119.9,-0.0030064,-80
120,-0.00056503,-80
120.1,0.002029,-80
120.2,0.0052333,-80
120.3,-0.00041244,-80
120.4,-0.0062108,-80
120.5,0.0018764,-80
120.6,0.007217,-80
120.7,-0.003922,-80
120.8,0.00050308,-80
120.9,-0.00025985,-80
121,-0.0054478,-80
121.1,0.00080826,-80
121.2,-0.0069737,-80
121.3,0.004623,-80
121.4,0.0043178,-80
121.5,0.0044704,-80
121.6,-0.003159,-80
121.7,0.00096084,-80
121.8,-0.0043797,-80
121.9,0.0018764,-80
122,-0.005753,-80
122.1,0.0003505,-80
122.2,0.00096084,-80
122.3,0.0069118,-80
122.4,0.00386,-80
122.5,-0.0045323,-80
122.6,-0.0020909,-80
122.7,0.0026393,-80
122.8,-0.0069737,-80
122.9,0.0052333,-80
123,0.0017238,-80
123.1,-0.0016331,-80
123.2,-0.0054478,-80
123.3,-0.0051427,-80
123.4,-0.0023961,-80
123.5,-0.0030064,-80
123.6,0.0055385,-80
123.7,0.00019791,-80
123.8,0.00386,-80
123.9,0.00065567,-80
124,0.0017238,-80
124.1,-0.0071263,-80
124.2,0.0017238,-80
124.3,0.001266,-80
124.4,-0.0023961,-80
124.5,0.001266,-80
124.6,-0.0030064,-80
124.7,-0.0028539,-80
124.8,-0.00010727,-80
124.9,0.0067592,-80
125,-0.0034642,-80
125.1,0.0029445,-80
125.2,-0.00071762,-80
125.3,0.00386,-80
125.4,0.0030971,-80
125.5,0.0059962,-80
125.6,0.0032497,-80
125.7,-0.0068211,-80
125.8,0.001266,-80
125.9,0.0023341,-80
126,-0.0022435,-80
126.1,-0.0049901,-80
126.2,-0.0045323,-80
126.3,0.0029445,-80
126.4,-0.0045323,-80
126.5,-0.0028539,-80
126.6,-0.0033116,-80
126.7,0.0023341,-80
126.8,0.00386,-80
126.9,0.002029,-80
127,0.0001979,-80
127.1,0.00050309,-80
127.2,0.0081325,-80
127.3,0.0026393,-80
127.4,-0.0022435,-80
127.5,-0.013382,-80
127.6,-0.0046849,-80
127.7,0.007217,-80
127.8,0.0093532,-80
127.9,0.0067592,-80
128,4.532e-05,-80
128.1,-0.003922,-80
128.2,-0.0063634,-80
128.3,-0.0019383,-80
128.4,0.00050308,-80
128.5,-0.0036168,-80
128.6,0.0015712,-80
128.7,-0.0010228,-80
128.8,-0.0010228,-80
128.9,0.0029445,-80
129,-0.00056503,-80
129.1,0.0023341,-80
129.2,-0.0036168,-80
129.3,-0.001328,-80
129.4,0.0076747,-80
129.5,0.0011134,-80
129.6,-0.0025487,-80
129.7,-0.00041244,-80
129.8,0.0015712,-80
129.9,-0.0077367,-80
130,-0.0086522,-80
130.1,-0.0010228,-80
130.2,0.0027919,-80
130.3,0.0053859,-80
130.4,0.0067592,-80
130.5,-0.0062108,-80
130.6,-0.0074315,-80
130.7,-0.0028538,-80
130.8,0.0073695,-80
130.9,-0.0016331,-80
131,-0.0056004,-80
131.1,-0.0034642,-80
131.2,-0.0037694,-80
131.3,0.0035548,-80
131.4,0.011032,-80
131.5,-0.0043797,-80
131.6,-0.0069737,-80
131.7,-0.0040746,-80
131.8,-0.0088048,-80
131.9,0.002029,-80
132,-0.0033116,-80
132.1,0.00386,-80
132.2,0.004623,-80
132.3,-0.0045323,-80
132.4,-0.0020909,-80
132.5,-0.0017857,-80
132.6,-0.0011754,-80
132.7,0.0015712,-80
132.8,-0.0025487,-80
132.9,0.001266,-80
133,-0.0077367,-80
133.1,-0.0088048,-80
133.2,0.002029,-80
133.3,0.00386,-80
133.4,0.0035548,-80
133.5,0.001266,-80
133.6,0.0017238,-80
133.7,0.0026393,-80
133.8,-0.0048375,-80
133.9,-0.0084996,-80
134,-0.0097203,-80
134.1,0.0030971,-80
134.2,-0.00056503,-80
134.3,0.004623,-80
134.4,0.0063014,-80
134.5,0.0023341,-80
134.6,0.0023341,-80
134.7,-0.0046849,-80
134.8,-0.003922,-80
134.9,-0.0068211,-80
135,0.0088954,-80
135.1,-0.00041245,-80
135.2,0.0026393,-80
135.3,-0.0092625,-80
135.4,-0.0036168,-80
135.5,0.0066066,-80
135.6,-0.00071762,-80
135.7,-0.0011754,-80
135.8,0.00065567,-80
135.9,0.0018764,-80
136,0.0085902,-80
136.1,0.0011134,-80
136.2,0.00019791,-80
136.3,-0.00041244,-80
136.4,0.0055385,-80
136.5,-0.0056004,-80
136.6,-0.0040745,-80
136.7,-0.006516,-80
136.8,0.00065567,-80
136.9,0.0078273,-80
137,0.0063014,-80
137.1,0.0069118,-80
137.2,0.0044704,-80
137.3,-0.0033116,-80
137.4,-0.0097203,-80
137.5,-0.0017857,-80
137.6,0.0018764,-80
137.7,-0.0033116,-80
137.8,0.0023341,-80
137.9,0.0052333,-80
138,-0.0052953,-80
138.1,-0.0036168,-80
138.2,-0.0030064,-80
138.3,0.0047755,-80
138.4,0.00080826,-80
138.5,0.0079799,-80
138.6,-0.001328,-80
138.7,-0.0051427,-80
138.8,-0.0022435,-80
138.9,-0.010025,-80
139,-0.0011754,-80
139.1,-0.00025986,-80
139.2,0.0014186,-80
139.3,0.0079799,-80
139.4,0.0035548,-80
139.5,-0.0051427,-80
139.6,0.0041652,-80
139.7,0.0030971,-80
139.8,-0.0028539,-80
139.9,0.0052333,-80
140,0.0011134,-80
140.1,-0.0051427,-80
140.2,-0.0060582,-80
140.3,-0.0077367,-80
140.4,0.0085902,-80
140.5,0.0037074,-80
140.6,-0.00010727,-80
140.7,-0.0074315,-80
140.8,-0.0043797,-80
140.9,-0.001328,-80
141,0.002029,-80
141.1,0.013015,-80
141.2,-0.0014806,-80
141.3,0.0049281,-80
141.4,0.001266,-80
141.5,0.00080826,-80
141.6,-0.0062108,-80
141.7,-0.0046849,-80
141.8,-0.0022435,-80
141.9,-0.00025986,-80
142,0.0043178,-80
142.1,-0.011094,-80
142.2,-0.0075841,-80
142.3,0.0027919,-80
142.4,0.0030971,-80
142.5,-0.0033116,-80
142.6,-0.0046849,-80
142.7,0.0026393,-80
142.8,-0.0011754,-80
142.9,0.0050807,-80
143,-0.0017857,-80
143.1,-0.0056004,-80
143.2,-0.0016331,-80
143.3,0.0011134,-80
143.4,-0.0020909,-80
143.5,-0.00056503,-80
143.6,0.0050807,-80
143.7,0.0032497,-80
143.8,-0.0034642,-80
143.9,0.0041652,-80
144,-0.00071762,-80
144.1,0.0018764,-80
144.2,-0.0020909,-80
144.3,-0.00056504,-80
144.4,0.0011134,-80
144.5,0.00019791,-80
144.6,-0.0048375,-80
144.7,0.00386,-80
144.8,0.0011134,-80
144.9,0.0076747,-80
145,0.00050309,-80
145.1,0.0023341,-80
145.2,0.0029445,-80
145.3,0.0015712,-80
145.4,0.0029445,-80
145.5,0.0043178,-80
145.6,0.0049281,-80
145.7,0.0030971,-80
145.8,-0.0019383,-80
145.9,-0.0084996,-80
146,-0.005753,-80
146.1,-0.0025487,-80
146.2,0.0087428,-80
146.3,-0.00071762,-80
146.4,-0.0014806,-80
146.5,0.0092006,-80
146.6,0.001266,-80
146.7,0.0018764,-80
146.8,0.0041652,-80
146.9,-0.00071762,-80
147,-0.0071263,-80
147.1,-0.0062108,-80
147.2,0.00096084,-80
147.3,-0.00056503,-80
147.4,-0.0092625,-80
147.5,-0.0017857,-80
147.6,0.010116,-80
147.7,0.0067592,-80
147.8,0.0050807,-80
147.9,0.0049281,-80
148,0.00019791,-80
148.1,0.00096084,-80
148.2,-0.0017857,-80
148.3,-0.012619,-80
148.4,-0.00071763,-80
148.5,0.00019791,-80
148.6,-0.0019383,-80
148.7,-0.0043797,-80
148.8,-0.003159,-80
148.9,0.0050807,-80
149,0.0017238,-80
149.1,0.0021815,-80
149.2,0.0061488,-80
149.3,-0.00025986,-80
149.4,-0.0040746,-80
149.5,0.00096085,-80
149.6,-0.00056504,-80
149.7,-0.001328,-80
149.8,-0.00087021,-80
149.9,0.00050309,-80
150,0.0030971,-80
150.1,-0.001328,-80
150.2,-0.0059056,-80
150.3,-0.0036168,-80
150.4,-0.0027013,-80
150.5,0.0030971,-80
150.6,0.004623,-80
150.7,-0.001328,-80
150.8,0.0015712,-80
150.9,0.0043178,-80
151,-0.0037694,-80
151.1,-0.003922,-80
151.2,-0.0020909,-80
151.3,-0.0037694,-80
151.4,0.0014186,-80
151.5,-0.0020909,-80
151.6,0.0032497,-80
151.7,-0.00010727,-80
151.8,0.00096084,-80
151.9,0.0055385,-80
152,-0.0042271,-80
152.1,0.0014186,-80
152.2,0.0040126,-80
152.3,0.0047755,-80
152.4,0.0058437,-80
152.5,0.00019791,-80
152.6,-0.0020909,-80
152.7,-0.0049901,-80
152.8,-0.0075841,-80
152.9,-0.0016331,-80
153,0.002029,-80
153.1,0.0079799,-80
153.2,0.0035548,-80
153.3,-0.0025487,-80
153.4,-0.0052952,-80
153.5,-0.0045323,-80
153.6,-0.00071763,-80
153.7,4.5323e-05,-80
153.8,0.0058437,-80
153.9,0.0035548,-80
154,0.00035049,-80
154.1,-0.00025985,-80
154.2,4.532e-05,-80
154.3,-0.0048375,-80
154.4,0.0023341,-80
154.5,0.0026393,-80
154.6,0.0067592,-80
154.7,-0.0049901,-80
154.8,-0.0077367,-80
154.9,-0.0075841,-80
155,-0.0023961,-80
155.1,0.0078273,-80
155.2,0.0073695,-80
155.3,-0.010025,-80
155.4,-0.010025,-80
155.5,-0.0068211,-80
155.6,0.010116,-80
155.7,0.0032497,-80
155.8,0.0047756,-80
155.9,0.0018764,-80
156,0.0029445,-80
156.1,-0.011704,-80
156.2,4.532e-05,-80
156.3,-0.001328,-80
156.4,-0.0069737,-80
156.5,0.0017238,-80
156.6,0.0081325,-80
156.7,0.0014186,-80
156.8,-0.0036168,-80
156.9,0.002029,-80
157,0.0058437,-80
157.1,0.0055385,-80
157.2,-0.0051427,-80
157.3,-0.0081944,-80
157.4,-0.001328,-80
157.5,-0.00056503,-80
157.6,0.011032,-80
157.7,0.0034023,-80
157.8,0.0044704,-80
157.9,-0.0033116,-80
158,-0.0051427,-80
158.1,0.0021816,-80
158.2,0.0037074,-80
158.3,0.0027919,-80
158.4,-0.0014806,-80
158.5,0.001266,-80
158.6,0.0024867,-80
158.7,-0.0049901,-80
158.8,0.0023341,-80
158.9,0.0027919,-80
159,-0.0025487,-80
159.1,-0.003159,-80
159.2,0.0063014,-80
159.3,0.0024867,-80
159.4,-0.0048375,-80
159.5,-0.0036168,-80
159.6,0.0055385,-80
159.7,0.0023341,-80
159.8,-0.00025985,-80
159.9,0.0056911,-80
160,0.0055385,-80
160.1,-0.0040746,-80
160.2,-0.0019383,-80
160.3,-0.0042271,-80
160.4,-0.0025487,-80
160.5,0.0052333,-80
160.6,-0.0028538,-80
160.7,-0.0020909,-80
160.8,-0.0077367,-80
160.9,-0.0078893,-80
161,0.0003505,-80
161.1,0.0032497,-80
161.2,0.0070644,-80
161.3,0.0121,-80
161.4,-0.0017857,-80
161.5,-0.0017857,-80
161.6,-0.0048375,-80
161.7,0.0035548,-80
161.8,-0.011094,-80
161.9,-0.0080418,-80
162,-0.0027013,-80
162.1,0.011489,-80
162.2,0.0059962,-80
162.3,0.0021816,-80
162.4,-0.0078893,-80
162.5,-0.0025487,-80
162.6,-0.0027013,-80
162.7,-0.0019383,-80
162.8,0.0056911,-80
162.9,0.010574,-80
163,0.0084377,-80
163.1,-0.0048375,-80
163.2,-0.010636,-80
163.3,-0.0066685,-80
163.4,0.0034023,-80
163.5,0.0049281,-80
163.6,0.0043178,-80
163.7,-0.0060582,-80
163.8,-0.0071263,-80
163.9,0.0044704,-80
164,0.0023341,-80
164.1,0.0041652,-80
164.2,-0.0022435,-80
164.3,-0.00041245,-80
164.4,-0.0028538,-80
164.5,-0.0019383,-80
164.6,0.0035548,-80
164.7,0.001266,-80
164.8,-0.001328,-80
164.9,0.0014186,-80
165,-0.0020909,-80
165.1,0.0069118,-80
165.2,0.0030971,-80
165.3,-0.00041245,-80
165.4,-0.0020909,-80
165.5,-0.0063634,-80
165.6,-0.005753,-80
165.7,0.0032497,-80
165.8,0.0052333,-80
165.9,0.0088954,-80
166,-0.0008702,-80
166.1,-0.0051427,-80
166.2,0.0011134,-80
166.3,0.0073695,-80
166.4,0.0024867,-80
166.5,0.0034022,-80
166.6,0.0026393,-80
166.7,-0.0045323,-80
166.8,-0.0062108,-80
166.9,0.0011134,-80
167,-0.003922,-80
167.1,0.0040126,-80
167.2,0.002029,-80
167.3,-0.0010228,-80
167.4,-0.003159,-80
167.5,0.0044704,-80
167.6,0.00096085,-80
167.7,0.0047755,-80
167.8,-0.0051427,-80
167.9,-0.0062108,-80
168,0.0018764,-80
168.1,0.0063014,-80
168.2,-0.0023961,-80
168.3,-0.0028538,-80
168.4,0.0017238,-80
168.5,0.0017238,-80
168.6,-0.0066685,-80
168.7,-0.0010228,-80
168.8,0.0017238,-80
168.9,0.0055385,-80
169,-0.0014806,-80
169.1,0.00050309,-80
169.2,-0.0014806,-80
169.3,0.0053859,-80
169.4,-0.0072789,-80
169.5,0.0021816,-80
169.6,0.0011134,-80
169.7,0.002029,-80
169.8,-0.0048375,-80
169.9,-0.0030064,-80
170,-0.0033116,-80
170.1,-0.0080418,-80
170.2,-0.0033116,-80
170.3,-0.001328,-80
170.4,0.00386,-80
170.5,0.009048,-80
170.6,-0.0034642,-80
170.7,-0.0062108,-80
170.8,-0.0066685,-80
170.9,0.0058437,-80
171,0.0069118,-80
171.1,0.0043178,-80
171.2,0.0032497,-80
171.3,0.0069118,-80
171.4,-0.00056503,-80
171.5,-0.0054478,-80
171.6,-0.00087021,-80
171.7,-0.0095677,-80
171.8,-0.0046849,-80
171.9,-0.00010727,-80
172,0.0018764,-80
172.1,4.532e-05,-80
172.2,0.00050308,-80
172.3,-0.0027013,-80
172.4,0.0043178,-80
172.5,0.0061488,-80
172.6,-0.00087021,-80
172.7,0.00080826,-80
172.8,-0.0020909,-80
172.9,0.0015712,-80
173,-0.0054478,-80
173.1,0.00065567,-80
173.2,0.0050807,-80
173.3,-0.0020909,-80
173.4,0.0034023,-80
173.5,0.0018764,-80
173.6,-0.0060582,-80
173.7,-0.0017857,-80
173.8,-0.0017857,-80
173.9,-0.0069737,-80
174,-0.0033116,-80
174.1,0.0041652,-80
174.2,0.0061488,-80
174.3,0.0047756,-80
174.4,0.0017238,-80
174.5,0.0023341,-80
174.6,0.0021816,-80
174.7,-0.0017857,-80
174.8,-0.008347,-80
174.9,0.001266,-80
175,0.0021815,-80
175.1,-0.0016331,-80
175.2,0.0011134,-80
175.3,-0.0030064,-80
175.4,0.0032497,-80
175.5,0.0052333,-80
175.6,-0.0098729,-80
175.7,-0.0068211,-80
175.8,-0.0028539,-80
175.9,-0.0042271,-80
176,0.0037074,-80
176.1,0.0014186,-80
176.2,0.009811,-80
176.3,0.0015712,-80
176.4,-0.0056004,-80
176.5,-0.0080418,-80
176.6,-0.0016331,-80
176.7,4.5321e-05,-80
176.8,0.00386,-80
176.9,-0.0017857,-80
177,-0.001328,-80
177.1,4.5322e-05,-80
177.2,-0.0010228,-80
177.3,0.0044704,-80
177.4,-0.0034642,-80
177.5,0.0066066,-80
177.6,-0.00025986,-80
177.7,4.5319e-05,-80
177.8,0.00096084,-80
177.9,0.0047755,-80
178,0.0018764,-80
178.1,-0.0046849,-80
178.2,0.0041652,-80
178.3,0.001266,-80
178.4,-0.0066685,-80
178.5,-0.003922,-80
178.6,-0.0042271,-80
178.7,0.001266,-80
178.8,-0.003922,-80
178.9,0.0026393,-80
179,0.00386,-80
179.1,0.00050308,-80
179.2,0.002029,-80
179.3,-0.0037694,-80
179.4,0.00050308,-80
179.5,0.0011134,-80
179.6,-0.0027013,-80
179.7,-0.00071762,-80
179.8,-0.0048375,-80
179.9,0.0017238,-80
180,0.00386,-80
180.1,-0.0049901,-80
180.2,-0.0042271,-80
180.3,-0.0037694,-80
180.4,0.0024867,-80
180.5,0.0011134,-80
180.6,0.0032497,-80
180.7,-0.0059056,-80
180.8,0.0032497,-80
180.9,-0.0030064,-80
181,-0.0071263,-80
181.1,0.004623,-80
181.2,-0.0037694,-80
181.3,0.00080825,-80
181.4,0.0014186,-80
181.5,0.0043178,-80
181.6,0.012405,-80
181.7,0.0082851,-80
181.8,-0.0054478,-80
181.9,-0.013993,-80
182,-0.0020909,-80
182.1,-0.0034642,-80
182.2,-0.00025986,-80
182.3,0.0069118,-80
182.4,0.0078273,-80
182.5,0.0024867,-80
182.6,-0.0020909,-80
182.7,-0.00087021,-80
182.8,-0.0022435,-80
182.9,-0.0028539,-80
183,-0.003922,-80
183.1,0.004623,-80
183.2,-0.006516,-80
183.3,0.0017238,-80
183.4,-0.0016331,-80
183.5,-0.0037694,-80
183.6,0.0001979,-80
183.7,-0.0022435,-80
183.8,0.010116,-80
183.9,0.0015712,-80
184,0.0011134,-80
184.1,0.001266,-80
184.2,-0.0046849,-80
184.3,-0.0060582,-80
184.4,-0.00087021,-80
184.5,-0.003922,-80
184.6,-0.0016331,-80
184.7,0.0029445,-80
184.8,0.0053859,-80
184.9,-0.0074315,-80
185,-0.0059056,-80
185.1,0.0052333,-80
185.2,0.00386,-80
185.3,0.0034022,-80
185.4,0.0021815,-80
185.5,-0.0060582,-80
185.6,-0.012619,-80
185.7,-0.00056504,-80
185.8,0.009048,-80
185.9,0.0087428,-80
186,0.00386,-80
186.1,0.00050308,-80
186.2,-0.0042271,-80
186.3,-0.0011754,-80
186.4,0.00019791,-80
186.5,-0.0011754,-80
186.6,-0.0069737,-80
186.7,-0.00056503,-80
186.8,-0.0014806,-80
186.9,-0.0030064,-80
187,0.013015,-80
187.1,-0.00071762,-80
187.2,-0.00041245,-80
187.3,-0.0034642,-80
187.4,0.0015712,-80
187.5,0.0011134,-80
187.6,0.0030971,-80
187.7,-0.0052953,-80
187.8,-0.0037694,-80
187.9,0.002029,-80
188,0.0052333,-80
188.1,0.0023341,-80
188.2,0.010421,-80
188.3,0.0052333,-80
188.4,0.0040126,-80
188.5,-0.0068211,-80
188.6,0.0001979,-80
188.7,-0.0078892,-80
188.8,-0.0097203,-80
188.9,-0.0060582,-80
189,0.00035049,-80
189.1,-0.0049901,-80
189.2,0.013626,-80
189.3,0.0024867,-80
189.4,0.0050807,-80
189.5,0.0003505,-80
189.6,0.0047755,-80
189.7,-0.0049901,-80
189.8,-0.0033116,-80
189.9,-0.010788,-80
190,0.0027919,-80
190.1,0.0023341,-80
190.2,-0.00056504,-80
190.3,-0.0071263,-80
190.4,-0.0054478,-80
190.5,0.00065567,-80
190.6,-0.00056503,-80
190.7,0.0076747,-80
190.8,0.0024867,-80
190.9,0.012863,-80
191,-0.005753,-80
191.1,-0.0069737,-80
191.2,-0.0049901,-80
191.3,0.0026393,-80
191.4,-0.0068211,-80
191.5,0.0024867,-80
191.6,0.00035049,-80
191.7,-0.00010727,-80
191.8,0.0034023,-80
191.9,-0.0063634,-80
192,-0.015213,-80
192.1,-0.0066685,-80
192.2,-0.00010727,-80
192.3,0.0034023,-80
192.4,0.0044704,-80
192.5,0.00050308,-80
192.6,4.5314e-05,-80
192.7,0.006454,-80
192.8,0.0018764,-80
192.9,-0.00056503,-80
193,0.00035049,-80
193.1,-0.0016331,-80
193.2,-0.00025986,-80
193.3,-0.0030064,-80
193.4,-0.0078892,-80
193.5,-0.0034642,-80
193.6,0.0021816,-80
193.7,0.0066066,-80
193.8,0.0053859,-80
193.9,0.0053859,-80
194,-0.0051427,-80
194.1,0.0032497,-80
194.2,-0.0045323,-80
194.3,-0.0027013,-80
194.4,0.00050308,-80
194.5,-0.0037694,-80
194.6,0.0079799,-80
194.7,0.0003505,-80
194.8,-0.00041245,-80
194.9,-0.016434,-80
195,-0.0081944,-80
195.1,-0.0034642,-80
195.2,0.0049281,-80
195.3,0.00386,-80
195.4,0.00386,-80
195.5,0.0044704,-80
195.6,-0.0010228,-80
195.7,-0.0049901,-80
195.8,-0.0037694,-80
195.9,-0.0078892,-80
196,0.0058437,-80
196.1,0.0079799,-80
196.2,-0.0016331,-80
196.3,0.0052333,-80
196.4,-0.0034642,-80
196.5,-0.0062108,-80
196.6,-0.0043797,-80
196.7,0.004623,-80
196.8,0.001266,-80
196.9,0.002029,-80
197,-0.0046849,-80
197.1,0.00065567,-80
197.2,0.0018764,-80
197.3,0.0078273,-80
197.4,-0.0094151,-80
197.5,0.0037074,-80
197.6,-0.0060582,-80
197.7,-0.0037694,-80
197.8,-0.00071762,-80
197.9,0.0055385,-80
198,0.0043178,-80
198.1,0.0029445,-80
198.2,0.0076747,-80
198.3,0.0011134,-80
198.4,-0.0052953,-80
198.5,-0.006516,-80
198.6,-0.00056503,-80
198.7,-0.001328,-80
198.8,0.0082851,-80
198.9,0.0058437,-80
199,-0.0017857,-80
199.1,-0.0060582,-80
199.2,-0.00010727,-80
199.3,-0.00041245,-80
199.4,-0.0016331,-80
199.5,-0.0033116,-80
199.6,0.0084377,-80
199.7,0.0087428,-80
199.8,-0.010025,-80
199.9,-0.006516,-80
200,0.0043178,-80
200.1,-0.0042271,-80
200.2,-0.00025986,-80
200.3,-0.0019383,-80
200.4,0.00050309,-80
200.5,-0.0048375,-80
200.6,-0.0092625,-80
200.7,0.00386,-80
200.8,0.0059963,-80
200.9,0.0056911,-80
201,0.0041652,-80
201.1,-0.00087021,-80
201.2,-0.00010727,-80
201.3,-0.0022435,-80
201.4,-0.0077367,-80
201.5,0.0011134,-80
201.6,0.0024867,-80
201.7,0.010879,-80
201.8,0.0099636,-80
201.9,-0.00071762,-80
202,-0.0048375,-80
202.1,-0.003922,-80
202.2,-0.0078892,-80
202.3,-0.0043797,-80
202.4,-0.003159,-80
202.5,0.0079799,-80
202.6,0.001266,-80
202.7,0.002029,-80
202.8,0.0035548,-80
202.9,-0.0030064,-80
203,0.0014186,-80
203.1,-0.0043797,-80
203.2,-0.00071762,-80
203.3,0.00035049,-80
203.4,-0.0043797,-80
203.5,0.00096085,-80
203.6,0.0034023,-80
203.7,-0.00041244,-80
203.8,-0.0056004,-80
203.9,-0.0066685,-80
204,0.0034022,-80
204.1,0.0015712,-80
204.2,-0.00087021,-80
204.3,0.00080826,-80
204.4,0.0069118,-80
204.5,-0.0017857,-80
204.6,-0.00071762,-80
204.7,-0.010788,-80
204.8,-0.011857,-80
204.9,0.00080826,-80
205,0.0061488,-80
205.1,0.0073695,-80
205.2,0.0079799,-80
205.3,-0.0022435,-80
205.4,-0.003922,-80
205.5,-0.0043797,-80
205.6,-0.0034642,-80
205.7,0.013168,-80
205.8,0.0027919,-80
205.9,-0.0066685,-80
206,-0.0048375,-80
206.1,-0.0045323,-80
206.2,-0.0025487,-80
206.3,0.0027919,-80
206.4,-0.00087021,-80
206.5,0.009048,-80
206.6,-0.0019383,-80
206.7,-0.0028539,-80
206.8,-0.0037694,-80
206.9,-0.003922,-80
207,-0.0052953,-80
207.1,0.0029445,-80
207.2,-0.0043797,-80
207.3,0.0023341,-80
207.4,-0.0051427,-80
207.5,0.004623,-80
207.6,0.0035548,-80
207.7,-0.0052953,-80
207.8,-0.0030064,-80
207.9,0.0023341,-80
208,-0.0011754,-80
208.1,-0.0092625,-80
208.2,-0.010941,-80
208.3,-0.0043797,-80
208.4,0.0043178,-80
208.5,0.0066066,-80
208.6,-0.0027013,-80
208.7,-0.0010228,-80
208.8,0.0073695,-80
208.9,-0.0037694,-80
209,-0.0022435,-80
209.1,-0.00025986,-80
209.2,0.0003505,-80
209.3,-0.0016331,-80
209.4,0.0044704,-80
209.5,-0.006516,-80
209.6,-0.005753,-80
209.7,-0.0014806,-80
209.8,-0.003159,-80
209.9,-0.0074315,-80
210,-0.0010228,-80
210.1,0.0037074,-80
210.2,0.0076747,-80
210.3,0.0030971,-80
210.4,-0.0052953,-80
210.5,-0.0077367,-80
210.6,0.0026393,-80
210.7,-0.0014806,-80
210.8,0.0087428,-80
210.9,0.0047755,-80
211,0.0014186,-80
211.1,-0.0072789,-80
211.2,-0.008347,-80
211.3,-0.0077367,-80
211.4,-0.0034642,-80
211.5,-0.0025487,-80
211.6,-0.0040745,-80
211.7,0.0018764,-80
211.8,0.0073695,-80
211.9,0.0056911,-80
212,0.00065567,-80
212.1,-0.01323,-80
